id	email	status	is_guest	gi	user_id	used_at	expires_at
e8dca13f-787c-481c-a40f-271767e26fe5	guest+7f4c7134-ed7c-40db-b2bc-47432b0aa61c@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
9bb2e6c4-2d0d-4b83-804e-1af8d4aeb324	hifegib740@wivstore.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
9bb2e6c4-2d0d-4b83-804e-1af8d4aeb324	hifegib740@wivstore.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
3f905c8d-2889-4346-b807-79660f925f4c	guest+dc3ff2dd-008e-4719-9321-2cb837d3327c@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
3f905c8d-2889-4346-b807-79660f925f4c	guest+dc3ff2dd-008e-4719-9321-2cb837d3327c@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
11111111-1111-4111-8111-111111111111	qa-admin@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
11111111-1111-4111-8111-111111111111	qa-admin@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
22222222-2222-4222-8222-222222222222	qa-user-a@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
22222222-2222-4222-8222-222222222222	qa-user-a@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
33333333-3333-4333-8333-333333333333	qa-user-b@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
33333333-3333-4333-8333-333333333333	qa-user-b@example.test	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
f32226f6-3910-4482-a537-3919e94fb32c	guest+9560ac14-bd48-4ca6-bd76-f0c315546fcd@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
f32226f6-3910-4482-a537-3919e94fb32c	guest+9560ac14-bd48-4ca6-bd76-f0c315546fcd@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
4a5b6b47-287d-4644-a774-b9030b390417	qa-verified-1768522228@example.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
4a5b6b47-287d-4644-a774-b9030b390417	qa-verified-1768522228@example.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
6b4d8575-8239-4ba2-a027-08394413a5b2	guest+cd70f7ba-3981-455a-b13a-c860410f2888@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
6b4d8575-8239-4ba2-a027-08394413a5b2	guest+cd70f7ba-3981-455a-b13a-c860410f2888@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
f11bdee1-7ec0-4d2d-a9a2-b9f1c07d7a17	guest+1d78482f-0bea-447b-b799-2e1e84c2194e@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
f11bdee1-7ec0-4d2d-a9a2-b9f1c07d7a17	guest+1d78482f-0bea-447b-b799-2e1e84c2194e@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
c0dac6b4-c082-4fb6-9cd2-b6bc154160e2	qa-admin-1768522228@example.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
c0dac6b4-c082-4fb6-9cd2-b6bc154160e2	qa-admin-1768522228@example.com	active	f	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
24615e8f-185d-465c-9d19-3d12b0c4d32b	guest+e45da8af-2165-4df1-81b8-b40aeee72c87@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
24615e8f-185d-465c-9d19-3d12b0c4d32b	guest+e45da8af-2165-4df1-81b8-b40aeee72c87@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
5f41303a-0e49-4e9b-9f2a-f5934eb9a964	guest+d445500f-f9a4-4967-87f2-90b385e708d0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
5f41303a-0e49-4e9b-9f2a-f5934eb9a964	guest+d445500f-f9a4-4967-87f2-90b385e708d0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
ba537394-b0ae-4db9-8a19-187c20f7b94b	guest+4a9ef55e-02f4-4831-a7a8-ad8cecdafec0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
ba537394-b0ae-4db9-8a19-187c20f7b94b	guest+4a9ef55e-02f4-4831-a7a8-ad8cecdafec0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
9d2f51db-fcb3-478d-9532-ea6d9e8670c8	guest+e4372ba3-3bfd-4e3f-9e20-7bdc8e902697@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
9d2f51db-fcb3-478d-9532-ea6d9e8670c8	guest+e4372ba3-3bfd-4e3f-9e20-7bdc8e902697@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
0681d6a2-e527-4159-ad12-0a4bedf4dc08	guest+84efb0cd-a1fe-405d-b33b-6584d156b6d0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.096
0681d6a2-e527-4159-ad12-0a4bedf4dc08	guest+84efb0cd-a1fe-405d-b33b-6584d156b6d0@guest.local	active	t	9526345b-df22-4a0b-95cb-2e6b65c18d58	33b2d0e9-f3c4-41ac-9c8c-8a717c6e62b8		2026-07-13 23:31:56.206
